filename_nor,model_type,num_params,chans,groups,scale,rrmse_nor,rmse_nor,corr_nor,sdr_nor,filename_gen,rrmse_gen,rmse_gen,corr_gen,sdr_gen
final_5conv_ch4_grp4_scale4_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_1589_params.txt,5conv,1589,4,4,4,0.412539393,0.229703948,0.9110834,7.690692425,best_conv5SingleHeadNet_final_5conv_ch4_grp4_scale4_mse_only_denoise_epoch_50_weights_1589_params_gen_metrics.txt,0.717739105,0.717739046,0.701520622,2.88066864
final_5conv_ch8_grp1_scale1_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_3361_params.txt,5conv,3361,8,1,1,0.40917784,0.227832228,0.915422618,7.761758804,best_conv5SingleHeadNet_final_5conv_ch8_grp1_scale1_mse_only_denoise_epoch_50_weights_3361_params_gen_metrics.txt,0.695230007,0.695229948,0.719559371,3.157430172
final_5conv_ch8_grp1_scale2_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_4849_params.txt,5conv,4849,8,1,2,0.403903514,0.224895447,0.915104747,7.874448299,best_conv5SingleHeadNet_final_5conv_ch8_grp1_scale2_mse_only_denoise_epoch_50_weights_4849_params_gen_metrics.txt,0.712866426,0.712866366,0.704144657,2.939836979
final_5conv_ch8_grp1_scale4_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_10513_params.txt,5conv,10513,8,1,4,0.394464284,0.219639644,0.919460475,8.079847336,best_conv5SingleHeadNet_final_5conv_ch8_grp1_scale4_mse_only_denoise_epoch_50_weights_10513_params_gen_metrics.txt,0.701972485,0.701972425,0.714959741,3.073598385
final_5conv_ch8_grp2_scale1_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_3137_params.txt,5conv,3137,8,2,1,0.396006674,0.220498458,0.918471098,8.045949936,best_conv5SingleHeadNet_final_5conv_ch8_grp2_scale1_mse_only_denoise_epoch_50_weights_3137_params_gen_metrics.txt,0.700897932,0.700897872,0.714323223,3.086905241
final_5conv_ch8_grp2_scale2_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_4625_params.txt,5conv,4625,8,2,2,0.405408382,0.22573337,0.914212525,7.84214592,best_conv5SingleHeadNet_final_5conv_ch8_grp2_scale2_mse_only_denoise_epoch_50_weights_4625_params_gen_metrics.txt,0.716354787,0.716354728,0.702898264,2.897437096
final_5conv_ch8_grp2_scale4_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_10289_params.txt,5conv,10289,8,2,4,0.395561576,0.220250621,0.918464184,8.055718422,best_conv5SingleHeadNet_final_5conv_ch8_grp2_scale4_mse_only_denoise_epoch_50_weights_10289_params_gen_metrics.txt,0.702072203,0.702072144,0.715924323,3.07236433
final_5conv_ch8_grp4_scale1_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_2353_params.txt,5conv,2353,8,4,1,0.393253267,0.218965352,0.919838309,8.106554031,best_conv5SingleHeadNet_final_5conv_ch8_grp4_scale1_mse_only_denoise_epoch_50_weights_2353_params_gen_metrics.txt,0.712799728,0.712799668,0.705468714,2.940650225
final_5conv_ch8_grp4_scale2_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_3169_params.txt,5conv,3169,8,4,2,0.399287969,0.222325504,0.917151868,7.974275589,best_conv5SingleHeadNet_final_5conv_ch8_grp4_scale2_mse_only_denoise_epoch_50_weights_3169_params_gen_metrics.txt,0.706426263,0.706426203,0.711437583,3.018664122
final_5conv_ch8_grp4_scale4_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_6145_params.txt,5conv,6145,8,4,4,0.393781841,0.21925965,0.919348538,8.09488678,best_conv5SingleHeadNet_final_5conv_ch8_grp4_scale4_mse_only_denoise_epoch_50_weights_6145_params_gen_metrics.txt,0.705226362,0.705226302,0.71208632,3.033430338
final_5conv_ch8_grp8_scale1_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_1961_params.txt,5conv,1961,8,8,1,0.395432562,0.220178783,0.918620706,8.058551788,best_conv5SingleHeadNet_final_5conv_ch8_grp8_scale1_mse_only_denoise_epoch_50_weights_1961_params_gen_metrics.txt,0.70562619,0.70562613,0.711564302,3.028506994
final_5conv_ch8_grp8_scale2_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_2441_params.txt,5conv,2441,8,8,2,0.397808999,0.221501991,0.917594254,8.006507874,best_conv5SingleHeadNet_final_5conv_ch8_grp8_scale2_mse_only_denoise_epoch_50_weights_2441_params_gen_metrics.txt,0.704302788,0.704302728,0.711832345,3.044812202
final_5conv_ch8_grp8_scale4_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_4073_params.txt,5conv,4073,8,8,4,0.401634127,0.223631844,0.915854394,7.923388004,best_conv5SingleHeadNet_final_5conv_ch8_grp8_scale4_mse_only_denoise_epoch_50_weights_4073_params_gen_metrics.txt,0.70752877,0.70752871,0.708834767,3.005118608
final_6conv_ch1_grp1_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_111_params.txt,6conv,111,1,1,1,0.584344566,0.325365931,0.812094212,4.666619778,best_conv6SingleHeadNet_final_6conv_ch1_grp1_scale1_mse_only_denoise_epoch_50_weights_111_params_gen_metrics.txt,0.746395051,0.746394992,0.678643286,2.540625334
final_6conv_ch1_grp1_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_265_params.txt,6conv,265,1,1,2,0.494746476,0.27547726,0.869391799,6.112346172,best_conv6SingleHeadNet_final_6conv_ch1_grp1_scale2_mse_only_denoise_epoch_50_weights_265_params_gen_metrics.txt,0.716119051,0.716118991,0.701804936,2.900296211
final_6conv_ch1_grp1_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_849_params.txt,6conv,849,1,1,4,0.488919228,0.272232622,0.872359097,6.215258121,best_conv6SingleHeadNet_final_6conv_ch1_grp1_scale4_mse_only_denoise_epoch_50_weights_849_params_gen_metrics.txt,0.705280662,0.705280602,0.721340477,3.032761097
final_6conv_ch2_grp1_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_385_params.txt,6conv,385,2,1,1,0.492684424,0.274329096,0.870496392,6.148623943,best_conv6SingleHeadNet_final_6conv_ch2_grp1_scale1_mse_only_denoise_epoch_50_weights_385_params_gen_metrics.txt,0.717246413,0.717246354,0.709352851,2.886632681
final_6conv_ch2_grp1_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_977_params.txt,6conv,977,2,1,2,0.426955968,0.237731174,0.904627323,7.392338753,best_conv6SingleHeadNet_final_6conv_ch2_grp1_scale2_mse_only_denoise_epoch_50_weights_977_params_gen_metrics.txt,0.697717607,0.697717547,0.716388941,3.126406908
final_6conv_ch2_grp1_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_3265_params.txt,6conv,3265,2,1,4,0.41987288,0.233787283,0.909263909,7.537643909,best_conv6SingleHeadNet_final_6conv_ch2_grp1_scale4_mse_only_denoise_epoch_50_weights_3265_params_gen_metrics.txt,0.726810634,0.726810575,0.696423411,2.771574974
final_6conv_ch2_grp2_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_329_params.txt,6conv,329,2,2,1,0.471634299,0.26260829,0.881824493,6.527893066,best_conv6SingleHeadNet_final_6conv_ch2_grp2_scale1_mse_only_denoise_epoch_50_weights_329_params_gen_metrics.txt,0.714105666,0.714105606,0.707053781,2.924750805
final_6conv_ch2_grp2_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_753_params.txt,6conv,753,2,2,2,0.439929992,0.244955167,0.898057103,7.132328987,best_conv6SingleHeadNet_final_6conv_ch2_grp2_scale2_mse_only_denoise_epoch_50_weights_753_params_gen_metrics.txt,0.708100677,0.708100617,0.708754063,2.998100281
final_6conv_ch2_grp2_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_2369_params.txt,6conv,2369,2,2,4,0.423962742,0.236064538,0.906143844,7.453446388,best_conv6SingleHeadNet_final_6conv_ch2_grp2_scale4_mse_only_denoise_epoch_50_weights_2369_params_gen_metrics.txt,0.713722706,0.713722646,0.709563196,2.929409981
final_6conv_ch4_grp1_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_1425_params.txt,6conv,1425,4,1,1,0.428249389,0.238451362,0.905511498,7.366065502,best_conv6SingleHeadNet_final_6conv_ch4_grp1_scale1_mse_only_denoise_epoch_50_weights_1425_params_gen_metrics.txt,0.713927567,0.713927507,0.702928603,2.926917315
final_6conv_ch4_grp1_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_3745_params.txt,6conv,3745,4,1,2,0.403369457,0.224598095,0.915183485,7.885939598,best_conv6SingleHeadNet_final_6conv_ch4_grp1_scale2_mse_only_denoise_epoch_50_weights_3745_params_gen_metrics.txt,0.715115368,0.715115309,0.702469349,2.912478209
final_6conv_ch4_grp1_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_12801_params.txt,6conv,12801,4,1,4,0.396622688,0.220841452,0.918047369,8.032449722,best_conv6SingleHeadNet_final_6conv_ch4_grp1_scale4_mse_only_denoise_epoch_50_weights_12801_params_gen_metrics.txt,0.703291178,0.703291118,0.716651678,3.05729723
final_6conv_ch4_grp2_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_1201_params.txt,6conv,1201,4,2,1,0.410583824,0.22861509,0.911918342,7.731963158,best_conv6SingleHeadNet_final_6conv_ch4_grp2_scale1_mse_only_denoise_epoch_50_weights_1201_params_gen_metrics.txt,0.716728926,0.716728866,0.706367373,2.892902136
final_6conv_ch4_grp2_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_2849_params.txt,6conv,2849,4,2,2,0.409663081,0.228102401,0.912278891,7.751464367,best_conv6SingleHeadNet_final_6conv_ch4_grp2_scale2_mse_only_denoise_epoch_50_weights_2849_params_gen_metrics.txt,0.70134306,0.701343,0.71582216,3.081390858
final_6conv_ch4_grp2_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_9217_params.txt,6conv,9217,4,2,4,0.392511159,0.218552127,0.920012176,8.122960091,best_conv6SingleHeadNet_final_6conv_ch4_grp2_scale4_mse_only_denoise_epoch_50_weights_9217_params_gen_metrics.txt,0.71280551,0.71280545,0.703609765,2.940579414
final_6conv_ch4_grp4_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_865_params.txt,6conv,865,4,4,1,0.427107304,0.23781544,0.904451787,7.389261246,best_conv6SingleHeadNet_final_6conv_ch4_grp4_scale1_mse_only_denoise_epoch_50_weights_865_params_gen_metrics.txt,0.7200225,0.72002244,0.698929667,2.853078842
final_6conv_ch4_grp4_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_1841_params.txt,6conv,1841,4,4,2,0.406081051,0.22610791,0.913982451,7.827746391,best_conv6SingleHeadNet_final_6conv_ch4_grp4_scale2_mse_only_denoise_epoch_50_weights_1841_params_gen_metrics.txt,0.699121773,0.699121714,0.737376332,3.108943939
final_6conv_ch4_grp4_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_5521_params.txt,6conv,5521,4,4,4,0.395041734,0.219961166,0.9188658,8.067141533,best_conv6SingleHeadNet_final_6conv_ch4_grp4_scale4_mse_only_denoise_epoch_50_weights_5521_params_gen_metrics.txt,0.707091033,0.707090974,0.710717499,3.010494232
final_6conv_ch8_grp1_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_5473_params.txt,6conv,5473,8,1,1,0.398521632,0.221898794,0.918788671,7.990962029,best_conv6SingleHeadNet_final_6conv_ch8_grp1_scale1_mse_only_denoise_epoch_50_weights_5473_params_gen_metrics.txt,0.717503786,0.717503726,0.701298118,2.88351655
final_6conv_ch8_grp1_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_14657_params.txt,6conv,14657,8,1,2,0.391488999,0.217982993,0.92052716,8.145608902,best_conv6SingleHeadNet_final_6conv_ch8_grp1_scale2_mse_only_denoise_epoch_50_weights_14657_params_gen_metrics.txt,0.709749579,0.70974952,0.70754379,2.977897882
final_6conv_ch8_grp1_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_50689_params.txt,6conv,50689,8,1,4,0.4070189,0.226630121,0.913472652,7.807708263,best_conv6SingleHeadNet_final_6conv_ch8_grp1_scale4_mse_only_denoise_epoch_50_weights_50689_params_gen_metrics.txt,0.721897304,0.721897244,0.694542587,2.83049202
final_6conv_ch8_grp2_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_4577_params.txt,6conv,4577,8,2,1,0.395825565,0.220397606,0.919044614,8.049922943,best_conv6SingleHeadNet_final_6conv_ch8_grp2_scale1_mse_only_denoise_epoch_50_weights_4577_params_gen_metrics.txt,0.705714405,0.705714345,0.712005496,3.027420282
final_6conv_ch8_grp2_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_11073_params.txt,6conv,11073,8,2,2,0.386119127,0.214993015,0.922480643,8.265573502,best_conv6SingleHeadNet_final_6conv_ch8_grp2_scale2_mse_only_denoise_epoch_50_weights_11073_params_gen_metrics.txt,0.704921186,0.704921126,0.713365436,3.037189245
final_6conv_ch8_grp2_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_36353_params.txt,6conv,36353,8,2,4,0.393972248,0.219365671,0.919206202,8.090687752,best_conv6SingleHeadNet_final_6conv_ch8_grp2_scale4_mse_only_denoise_epoch_50_weights_36353_params_gen_metrics.txt,0.721096814,0.721096754,0.696537614,2.840129375
final_6conv_ch8_grp4_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_3233_params.txt,6conv,3233,8,4,1,0.390377015,0.217363834,0.920833945,8.170315742,best_conv6SingleHeadNet_final_6conv_ch8_grp4_scale1_mse_only_denoise_epoch_50_weights_3233_params_gen_metrics.txt,0.705569267,0.705569208,0.712013364,3.02920723
final_6conv_ch8_grp4_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_7041_params.txt,6conv,7041,8,4,2,0.384164304,0.21390456,0.923500538,8.309660912,best_conv6SingleHeadNet_final_6conv_ch8_grp4_scale2_mse_only_denoise_epoch_50_weights_7041_params_gen_metrics.txt,0.725486934,0.725486875,0.69131273,2.78740859
final_6conv_ch8_grp4_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_21569_params.txt,6conv,21569,8,4,4,0.393098742,0.218879297,0.919590056,8.109967232,best_conv6SingleHeadNet_final_6conv_ch8_grp4_scale4_mse_only_denoise_epoch_50_weights_21569_params_gen_metrics.txt,0.719501972,0.719501913,0.697598398,2.859360933
final_6conv_ch8_grp8_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_2561_params.txt,6conv,2561,8,8,1,0.394151241,0.219465345,0.919121265,8.086742401,best_conv6SingleHeadNet_final_6conv_ch8_grp8_scale1_mse_only_denoise_epoch_50_weights_2561_params_gen_metrics.txt,0.684885919,0.684885859,0.72991401,3.287635326
final_6conv_ch8_grp8_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_5025_params.txt,6conv,5025,8,8,2,0.393375129,0.219033197,0.919549048,8.103862762,best_conv6SingleHeadNet_final_6conv_ch8_grp8_scale2_mse_only_denoise_epoch_50_weights_5025_params_gen_metrics.txt,0.711062729,0.71106267,0.705514073,2.961841822
final_6conv_ch8_grp8_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_14177_params.txt,6conv,14177,8,8,4,0.387669802,0.215856448,0.921810687,8.230760574,best_conv6SingleHeadNet_final_6conv_ch8_grp8_scale4_mse_only_denoise_epoch_50_weights_14177_params_gen_metrics.txt,0.712061346,0.712061286,0.70586741,2.949652433
final_3conv_ch4_grp4_scale8_mse_only_conv3SingleHeadNet_denoise_epochs_50_metrics_417_params.txt,3conv,417,4,4,8,0.47201696,0.262821347,0.882947505,6.520848751,best_conv3SingleHeadNet_final_3conv_ch4_grp4_scale8_mse_only_denoise_epoch_50_weights_417_params.pth,0.729469478,0.729469419,0.687730789,2.739858389
final_3conv_ch16_grp16_scale1_mse_only_conv3SingleHeadNet_denoise_epochs_50_metrics_1841_params.txt,3conv,1841,16,16,1,0.444084853,0.247268617,0.896214128,7.050681114,best_conv3SingleHeadNet_final_3conv_ch16_grp16_scale1_mse_only_denoise_epoch_50_weights_1841_params.pth,0.722150922,0.722150862,0.695188582,2.827440739
final_3conv_ch16_grp16_scale2_mse_only_conv3SingleHeadNet_denoise_epochs_50_metrics_2145_params.txt,3conv,2145,16,16,2,0.451906234,0.251623601,0.893323362,6.899033546,best_conv3SingleHeadNet_final_3conv_ch16_grp16_scale2_mse_only_denoise_epoch_50_weights_2145_params.pth,0.73053658,0.73053652,0.688307285,2.727161407
final_3conv_ch24_grp24_scale1_mse_only_conv3SingleHeadNet_denoise_epochs_50_metrics_3721_params.txt,3conv,3721,24,24,1,0.446271777,0.24848631,0.896187782,7.008011818,best_conv3SingleHeadNet_final_3conv_ch24_grp24_scale1_mse_only_denoise_epoch_50_weights_3721_params.pth,0.714226127,0.714226067,0.701368988,2.9232862
final_3conv_ch24_grp24_scale2_mse_only_conv3SingleHeadNet_denoise_epochs_50_metrics_4369_params.txt,3conv,4369,24,24,2,0.439201176,0.244549364,0.898886561,7.1467309,best_conv3SingleHeadNet_final_3conv_ch24_grp24_scale2_mse_only_denoise_epoch_50_weights_4369_params.pth,0.709278524,0.709278464,0.707814515,2.983664274
final_3conv_ch24_grp24_scale4_mse_only_conv3SingleHeadNet_denoise_epochs_50_metrics_5665_params.txt,3conv,5665,24,24,4,0.436095685,0.242820218,0.90026778,7.208364487,best_conv3SingleHeadNet_final_3conv_ch24_grp24_scale4_mse_only_denoise_epoch_50_weights_5665_params.pth,0.720179319,0.72017926,0.6965729,2.851187706
final_3conv_ch24_grp24_scale8_mse_only_conv3SingleHeadNet_denoise_epochs_50_metrics_8257_params.txt,3conv,8257,24,24,8,0.438509047,0.24416399,0.899346828,7.160429001,best_conv3SingleHeadNet_final_3conv_ch24_grp24_scale8_mse_only_denoise_epoch_50_weights_8257_params.pth,0.724434793,0.724434733,0.689988852,2.800014973
final_4conv_ch4_grp4_scale8_mse_only_conv4SingleHeadNet_denoise_epochs_50_metrics_469_params.txt,4conv,469,4,4,8,0.453621626,0.252578735,0.893569946,6.866125584,best_conv4SingleHeadNet_final_4conv_ch4_grp4_scale8_mse_only_denoise_epoch_50_weights_469_params.pth,0.71315223,0.71315217,0.703735828,2.936355114
final_4conv_ch16_grp16_scale1_mse_only_conv4SingleHeadNet_denoise_epochs_50_metrics_2241_params.txt,4conv,2241,16,16,1,0.422516227,0.235259101,0.906817734,7.483132362,best_conv4SingleHeadNet_final_4conv_ch16_grp16_scale1_mse_only_denoise_epoch_50_weights_2241_params.pth,0.712735653,0.712735593,0.705422759,2.941430569
final_4conv_ch16_grp16_scale2_mse_only_conv4SingleHeadNet_denoise_epochs_50_metrics_2545_params.txt,4conv,2545,16,16,2,0.425629556,0.236992612,0.904978812,7.419364929,best_conv4SingleHeadNet_final_4conv_ch16_grp16_scale2_mse_only_denoise_epoch_50_weights_2545_params.pth,0.72169596,0.7216959,0.694462001,2.832915306
final_4conv_ch24_grp24_scale1_mse_only_conv4SingleHeadNet_denoise_epochs_50_metrics_4513_params.txt,4conv,4513,24,24,1,0.417523414,0.232479081,0.908985794,7.58638382,best_conv4SingleHeadNet_final_4conv_ch24_grp24_scale1_mse_only_denoise_epoch_50_weights_4513_params.pth,0.707674265,0.707674205,0.708500803,3.003332615
final_4conv_ch24_grp24_scale2_mse_only_conv4SingleHeadNet_denoise_epochs_50_metrics_5161_params.txt,4conv,5161,24,24,2,0.423114181,0.235592052,0.907350004,7.47084856,best_conv4SingleHeadNet_final_4conv_ch24_grp24_scale2_mse_only_denoise_epoch_50_weights_5161_params.pth,0.715577483,0.715577424,0.70208317,2.906867027
final_4conv_ch24_grp24_scale4_mse_only_conv4SingleHeadNet_denoise_epochs_50_metrics_6457_params.txt,4conv,6457,24,24,4,0.412310094,0.229576275,0.911391556,7.695521832,best_conv4SingleHeadNet_final_4conv_ch24_grp24_scale4_mse_only_denoise_epoch_50_weights_6457_params.pth,0.709509552,0.709509492,0.707769156,2.980835676
final_4conv_ch24_grp24_scale8_mse_only_conv4SingleHeadNet_denoise_epochs_50_metrics_9049_params.txt,4conv,9049,24,24,8,0.421920121,0.234927192,0.910507321,7.49539566,best_conv4SingleHeadNet_final_4conv_ch24_grp24_scale8_mse_only_denoise_epoch_50_weights_9049_params.pth,0.726125181,0.726125121,0.694694817,2.779770374
final_5conv_ch16_grp16_scale1_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_3041_params.txt,5conv,3041,16,16,1,0.392739624,0.218679339,0.919872761,8.11790657,best_conv5SingleHeadNet_final_5conv_ch16_grp16_scale1_mse_only_denoise_epoch_50_weights_3041_params.pth,0.715593994,0.715593934,0.700155377,2.906666756
final_5conv_ch24_grp24_scale1_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_6097_params.txt,5conv,6097,24,24,1,0.395238936,0.220070973,0.918767273,8.062806129,best_conv5SingleHeadNet_final_5conv_ch24_grp24_scale1_mse_only_denoise_epoch_50_weights_6097_params.pth,0.71744746,0.7174474,0.698040843,2.884198427
final_5conv_ch24_grp24_scale2_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_7801_params.txt,5conv,7801,24,24,2,0.388843387,0.216509894,0.922286272,8.204506874,best_conv5SingleHeadNet_final_5conv_ch24_grp24_scale2_mse_only_denoise_epoch_50_weights_7801_params.pth,0.724736154,0.724736094,0.695172906,2.796401978
final_5conv_ch24_grp24_scale4_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_12217_params.txt,5conv,12217,24,24,4,0.400863677,0.223202854,0.918563247,7.940066338,best_conv5SingleHeadNet_final_5conv_ch24_grp24_scale4_mse_only_denoise_epoch_50_weights_12217_params.pth,0.722826719,0.72282666,0.698138833,2.819316864
final_5conv_ch24_grp24_scale8_mse_only_conv5SingleHeadNet_denoise_epochs_50_metrics_25081_params.txt,5conv,25081,24,24,8,0.399231702,0.222294167,0.919042349,7.97549963,best_conv5SingleHeadNet_final_5conv_ch24_grp24_scale8_mse_only_denoise_epoch_50_weights_25081_params.pth,0.722988367,0.722988307,0.698048234,2.817374468
final_6conv_ch16_grp16_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_4641_params.txt,6conv,4641,16,16,1,0.403904349,0.224895924,0.918789148,7.874429226,best_conv6SingleHeadNet_final_6conv_ch16_grp16_scale1_mse_only_denoise_epoch_50_weights_4641_params.pth,0.718123019,0.718122959,0.702856183,2.876023769
final_6conv_ch24_grp24_scale1_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_9265_params.txt,6conv,9265,24,24,1,0.383148551,0.213338986,0.923793674,8.33265686,best_conv6SingleHeadNet_final_6conv_ch24_grp24_scale1_mse_only_denoise_epoch_50_weights_9265_params.pth,0.709226429,0.70922637,0.708164454,2.984302044
final_6conv_ch24_grp24_scale2_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_21793_params.txt,6conv,21793,24,24,2,0.413101554,0.230016962,0.91072458,7.678864002,best_conv6SingleHeadNet_final_6conv_ch24_grp24_scale2_mse_only_denoise_epoch_50_weights_21793_params.pth,0.731638253,0.731638193,0.682767987,2.714073181
final_6conv_ch24_grp24_scale4_mse_only_conv6SingleHeadNet_denoise_epochs_50_metrics_66721_params.txt,6conv,66721,24,24,4,0.427322358,0.237935185,0.904481769,7.384887695,best_conv6SingleHeadNet_final_6conv_ch24_grp24_scale4_mse_only_denoise_epoch_50_weights_66721_params.pth,0.744181991,0.744181931,0.670290351,2.566417694
